"user_id","country","gender","device","test_group","conversion","total_spent"
"1032083","USA","Male","iOS","Control","1","93.91"
"1028134","USA","Male","Android","Treatment","1","93.89"
"1036427","USA","Female","iOS","Treatment","1","93.88"
"1027368","Brazil","Female","Android","Treatment","1","93.83"
"1044844","Mexico","Female","iOS","Treatment","1","93.78"
"1048808","USA","Other","Android","Treatment","1","93.44"
"1026358","USA","","iOS","Control","1","93.40"
"1045456","Germany","Male","iOS","Treatment","1","93.16"
"1027116","USA","","iOS","Treatment","1","93.03"
"1020183","Brazil","Female","Android","Control","1","92.98"
"1030735","Brazil","Female","Android","Treatment","1","92.85"
"1045900","United Kingdom","Other","Android","Treatment","1","92.77"
"1002873","Germany","Female","iOS","Treatment","1","92.72"
"1031188","Turkey","Female","Android","Control","1","92.72"
"1042697","Brazil","Female","iOS","Treatment","1","92.64"
"1019343","France","Female","Android","Control","1","92.40"
"1040840","Turkey","","iOS","Treatment","1","92.38"
"1014920","France","Female","iOS","Control","1","92.32"
"1046912","Germany","Female","Android","Control","1","92.29"
"1049698","Germany","","iOS","Treatment","1","92.19"
"1004362","USA","Male","Android","Control","1","92.13"
"1044176","Canada","Female","Android","Control","1","92.10"
"1029937","USA","Female","iOS","Treatment","1","92.09"
"1018884","Mexico","Female","iOS","Treatment","1","91.96"
"1016839","France","Male","iOS","Control","1","91.93"
"1009420","Brazil","","Android","Control","1","91.77"
"1026786","USA","Female","Android","Control","1","91.66"
"1033474","Brazil","Male","Android","Treatment","1","91.66"
"1048763","Brazil","Female","Android","Control","1","91.57"
"1010915","France","Female","iOS","Treatment","1","91.49"
"1011497","USA","Male","Android","Control","1","91.35"
"1026025","USA","Male","iOS","Control","1","91.34"
"1007552","USA","","Android","Treatment","1","91.24"
"1037243","Brazil","Female","Android","Treatment","1","91.16"
"1003168","USA","Female","iOS","Treatment","1","91.16"
"1025081","Turkey","","iOS","Control","1","91.16"
"1030359","Turkey","","iOS","Treatment","1","91.09"
"1036867","Brazil","Male","Android","Treatment","1","90.99"
"1041988","Spain","","iOS","Control","1","90.88"
"1023134","Turkey","Female","Android","Treatment","1","90.69"
"1037144","Spain","Female","Android","Control","1","90.63"
"1020563","Mexico","Female","iOS","Control","1","90.47"
"1040512","USA","Male","iOS","Treatment","1","90.40"
"1045027","USA","Female","Android","Control","1","90.40"
"1028061","USA","","iOS","Control","1","90.09"
"1025481","USA","Female","Android","Treatment","1","90.06"
"1037502","Turkey","Female","Android","Control","1","90.02"
"1043043","Germany","Female","Android","Control","1","89.92"
"1034993","USA","Male","Android","Control","1","89.89"
"1026574","USA","Female","Android","Control","1","89.70"
"1000523","Brazil","Female","Android","Control","1","89.64"
"1005960","Brazil","Female","iOS","Control","1","89.59"
"1009447","Brazil","Female","Android","Control","1","89.59"
"1038528","Canada","Female","Android","Treatment","1","89.39"
"1008724","USA","Male","Android","Control","1","89.31"
"1042470","Canada","Male","iOS","Treatment","1","89.25"
"1042423","Mexico","Female","Android","Treatment","1","89.24"
"1013330","Mexico","","Android","Treatment","1","89.12"
"1043070","France","Male","Android","Control","1","89.09"
"1047780","Turkey","Female","Android","Control","1","89.07"
"1036693","USA","Female","Android","Treatment","1","88.96"
"1009242","Spain","Female","iOS","Treatment","1","88.94"
"1045599","Germany","Female","iOS","Control","1","88.89"
"1031637","USA","Female","iOS","Control","1","88.75"
"1014039","USA","Female","Android","Treatment","1","88.66"
"1036615","USA","Male","iOS","Control","1","88.61"
"1008807","Brazil","Female","iOS","Control","1","88.60"
"1032249","","Male","iOS","Control","1","88.50"
"1022986","USA","","iOS","Control","1","88.40"
"1018479","USA","Female","iOS","Control","1","88.38"
"1036379","Australia","Female","Android","Control","1","88.32"
"1026041","USA","Female","Android","Control","1","88.26"
"1007218","USA","Female","Android","Treatment","1","87.99"
"1045210","USA","","Android","Treatment","1","87.92"
"1028348","Brazil","Female","Android","Treatment","1","87.90"
"1009512","Germany","Male","iOS","Treatment","1","87.89"
"1041762","Canada","Female","Android","Treatment","1","87.89"
"1006140","Canada","Female","Android","Control","1","87.70"
"1015175","USA","Female","Android","Control","1","87.68"
"1020350","USA","Female","Android","Control","1","87.43"
"1033487","Brazil","Female","iOS","Treatment","1","87.36"
"1038848","USA","Other","Android","Control","1","87.34"
"1039136","Mexico","","iOS","Control","1","87.11"
"1026421","Turkey","Male","iOS","Control","1","87.07"
"1024588","Brazil","Female","iOS","Treatment","1","87.00"
"1021197","Mexico","Female","iOS","Treatment","1","86.92"
"1046638","United Kingdom","Female","Android","Treatment","1","86.90"
"1012822","USA","Female","iOS","Treatment","1","86.88"
"1018723","USA","Female","iOS","Control","1","86.80"
"1042884","USA","Female","iOS","Control","1","86.65"
"1035067","Mexico","","Android","Treatment","1","86.64"
"1047771","USA","Male","Android","Control","1","86.60"
"1012016","Spain","Female","Android","Treatment","1","86.58"
"1031928","Mexico","Male","iOS","Control","1","86.56"
"1018309","Turkey","Female","iOS","Treatment","1","86.38"
"1009599","Brazil","Female","iOS","Treatment","1","86.33"
"1022747","Germany","Female","Android","Treatment","1","86.27"
"1007674","USA","Female","Android","Treatment","1","86.18"
"1019349","USA","","iOS","Treatment","1","86.15"
"1028610","USA","","Android","Control","1","86.14"
"1031387","Canada","Female","iOS","Control","1","86.11"
"1028489","Brazil","Female","iOS","Treatment","1","85.98"
"1040570","USA","Male","Android","Treatment","1","85.94"
"1049973","Mexico","Female","Android","Treatment","1","85.93"
"1040660","USA","Male","Android","Control","1","85.88"
"1026817","USA","Female","Android","Control","1","85.85"
"1043533","Australia","Male","iOS","Treatment","1","85.71"
"1013853","USA","Female","iOS","Control","1","85.57"
"1024109","Brazil","Male","iOS","Treatment","1","85.57"
"1022831","USA","","iOS","Control","1","85.55"
"1003697","Brazil","","iOS","Control","1","85.52"
"1007351","Brazil","Other","iOS","Treatment","1","85.45"
"1015053","Australia","Male","iOS","Control","1","85.33"
"1005312","Canada","Female","Android","Treatment","1","85.32"
"1038490","Brazil","Female","Android","Control","1","85.13"
"1007136","USA","Female","Android","Control","1","85.12"
"1019707","Mexico","Female","Android","Treatment","1","85.05"
"1008075","United Kingdom","Female","iOS","Control","1","84.71"
"1016952","Turkey","Male","Android","Control","1","84.65"
"1021706","Turkey","Female","Android","Treatment","1","84.55"
"1039606","Turkey","Male","Android","Treatment","1","84.54"
"1001090","USA","Female","iOS","Control","1","84.51"
"1028315","USA","Male","iOS","Treatment","1","84.46"
"1040677","USA","Female","iOS","Control","1","84.44"
"1010259","Germany","Female","iOS","Control","1","84.43"
"1019755","Brazil","Female","Android","Treatment","1","84.37"
"1012339","Turkey","Female","iOS","Control","1","84.25"
"1003616","Germany","Female","Android","Treatment","1","84.20"
"1027181","USA","Female","iOS","Control","1","84.19"
"1046463","USA","Male","iOS","Control","1","84.14"
"1033857","Mexico","Male","iOS","Treatment","1","84.03"
"1003766","USA","Male","iOS","Control","1","83.97"
"1033831","USA","Female","Android","Treatment","1","83.88"
"1008173","Mexico","Other","Android","Treatment","1","83.87"
"1040319","Turkey","","Android","Control","1","83.85"
"1027570","USA","","Android","Control","1","83.80"
"1048373","USA","","Android","Control","1","83.52"
"1015758","Mexico","","iOS","Control","1","83.43"
"1018396","Australia","Female","Android","Control","1","83.38"
"1023532","Spain","Male","iOS","Treatment","1","83.37"
"1001685","France","Male","Android","Treatment","1","83.37"
"1015481","Mexico","Female","Android","Treatment","1","83.25"
"1022039","Spain","","Android","Control","1","83.20"
"1039175","Brazil","Female","Android","Treatment","1","83.08"
"1016821","Turkey","","iOS","Control","1","82.93"
"1026003","Spain","Female","iOS","Control","1","82.82"
"1036788","USA","Female","iOS","Treatment","1","82.73"
"1021366","Spain","Female","iOS","Treatment","1","82.60"
"1043648","Mexico","Female","iOS","Control","1","82.57"
"1038396","","Female","iOS","Treatment","1","82.37"
"1012350","Australia","Male","iOS","Control","1","82.37"
"1020236","Spain","Male","iOS","Treatment","1","82.23"
"1043491","USA","Female","iOS","Control","1","82.21"
"1006261","Turkey","Other","Android","Treatment","1","81.83"
"1037680","Germany","Female","Android","Treatment","1","81.77"
"1007930","USA","Male","Android","Treatment","1","81.66"
"1033328","USA","Female","iOS","Control","1","80.88"
"1031544","Brazil","Female","Android","Control","1","80.88"
"1037863","Mexico","","iOS","Treatment","1","80.82"
"1033892","USA","Other","Android","Control","1","80.73"
"1024291","Canada","Female","Android","Treatment","1","80.62"
"1020082","","Male","Android","Treatment","1","80.62"
"1007838","Mexico","Female","Android","Control","1","80.61"
"1008419","Germany","Female","iOS","Treatment","1","80.57"
"1019989","Brazil","Male","iOS","Treatment","1","80.56"
"1045489","Brazil","Male","iOS","Treatment","1","80.40"
"1030499","Brazil","","Android","Treatment","1","80.37"
"1003930","USA","Female","Android","Control","1","80.17"
"1046900","Turkey","Female","Android","Control","1","80.14"
"1001541","USA","Male","Android","Treatment","1","79.98"
"1023599","USA","Female","iOS","Control","1","79.97"
"1026097","Brazil","Female","Android","Treatment","1","79.91"
"1003153","USA","Male","Android","Treatment","1","79.76"
"1017544","USA","Female","iOS","Control","1","79.39"
"1041529","USA","Male","Android","Treatment","1","79.36"
"1028032","USA","Male","Android","Control","1","79.33"
"1022491","Brazil","Male","iOS","Control","1","79.29"
"1004101","USA","Other","Android","Control","1","79.23"
"1045345","USA","Male","Android","Control","1","78.90"
"1041500","Canada","Female","iOS","Control","1","78.86"
"1018799","Brazil","","iOS","Treatment","1","78.86"
"1002814","USA","Female","iOS","Treatment","1","78.81"
"1000908","United Kingdom","Female","iOS","Treatment","1","78.70"
"1030334","USA","Male","iOS","Control","1","78.60"
"1016120","Brazil","Male","iOS","Treatment","1","78.56"
"1008817","USA","Female","iOS","Treatment","1","78.42"
"1046359","Brazil","","iOS","Control","1","78.41"
"1014807","USA","Female","iOS","Treatment","1","78.18"
"1045960","Turkey","Female","iOS","Control","1","77.90"
"1003142","France","Female","iOS","Control","1","77.71"
"1022775","USA","Male","iOS","Treatment","1","77.70"
"1023334","Germany","Female","Android","Control","1","77.68"
"1038336","Mexico","Female","iOS","Treatment","1","77.63"
"1029583","France","Female","Android","Control","1","77.62"
"1033470","USA","","Android","Treatment","1","77.61"
"1045020","USA","Male","iOS","Treatment","1","77.61"
"1044815","USA","Female","Android","Control","1","77.52"
"1019909","United Kingdom","Female","iOS","Control","1","77.52"
"1030934","USA","Male","iOS","Treatment","1","77.51"
"1004755","Germany","Female","iOS","Control","1","77.39"
"1006156","USA","Male","Android","Treatment","1","77.33"
"1031608","USA","Male","Android","Treatment","1","77.28"
"1021860","Brazil","Male","iOS","Control","1","77.27"
"1004284","USA","","iOS","Treatment","1","77.25"
"1008229","USA","Female","Android","Control","1","77.06"
"1032138","Brazil","Male","Android","Control","1","76.98"
"1049616","USA","","iOS","Treatment","1","76.76"
"1001591","USA","Female","Android","Control","1","76.73"
"1025477","USA","Female","iOS","Treatment","1","76.66"
"1015387","Brazil","Female","iOS","Treatment","1","76.60"
"1011857","United Kingdom","Male","iOS","Treatment","1","76.33"
"1044036","USA","Female","iOS","Treatment","1","76.29"
"1026371","USA","Male","iOS","Control","1","76.21"
"1042262","USA","Male","iOS","Control","1","76.20"
"1047169","USA","Male","Android","Treatment","1","76.16"
"1026258","Mexico","Male","Android","Control","1","76.06"
"1026338","Germany","Male","Android","Control","1","76.05"
"1001298","Turkey","Male","iOS","Control","1","75.93"
"1032165","USA","Female","iOS","Treatment","1","75.93"
"1022698","France","","Android","Control","1","75.79"
"1015329","Brazil","Male","iOS","Control","1","75.62"
"1030971","United Kingdom","Female","Android","Control","1","75.59"
"1006774","USA","Female","Android","Treatment","1","75.51"
"1024287","USA","Male","iOS","Control","1","75.50"
"1009982","Turkey","","Android","Treatment","1","75.44"
"1046097","USA","Male","iOS","Treatment","1","75.37"
"1036126","USA","Female","Android","Control","1","75.31"
"1024908","Mexico","Female","iOS","Treatment","1","75.19"
"1007230","USA","Male","Android","Control","1","75.19"
"1045082","Turkey","Female","iOS","Treatment","1","75.16"
"1004454","Mexico","Male","iOS","Treatment","1","75.07"
"1043302","USA","Female","iOS","Treatment","1","75.00"
"1005162","Mexico","Female","Android","Treatment","1","74.95"
"1022778","","Female","Android","Control","1","74.91"
"1013846","USA","Female","Android","Control","1","74.87"
"1003105","USA","Female","Android","Control","1","74.87"
"1013747","USA","Female","iOS","Treatment","1","74.76"
"1035511","USA","Male","iOS","Control","1","74.73"
"1001949","Brazil","Female","Android","Treatment","1","74.71"
"1028201","USA","","iOS","Treatment","1","74.66"
"1030292","USA","Female","Android","Control","1","74.65"
"1037712","Mexico","Female","Android","Control","1","74.61"
"1023109","Turkey","Female","iOS","Treatment","1","74.51"
"1007049","","Female","Android","Control","1","74.47"
"1010975","Brazil","Female","Android","Treatment","1","74.33"
"1040267","USA","Female","iOS","Control","1","74.24"
"1049191","USA","Female","iOS","Control","1","74.22"
"1001500","USA","Female","iOS","Treatment","1","74.22"
"1004201","USA","Female","Android","Control","1","74.15"
"1038289","United Kingdom","Male","iOS","Control","1","74.07"
"1043746","Germany","Female","iOS","Control","1","74.05"
"1004985","USA","","Android","Treatment","1","73.98"
"1003221","France","Male","iOS","Treatment","1","73.97"
"1049091","Spain","Male","iOS","Treatment","1","73.79"
"1042039","United Kingdom","Female","iOS","Control","1","73.61"
"1044067","USA","","iOS","Treatment","1","73.41"
